,date,price,upanddown,check
4218,2016-03-08,1.49,0.00,
4219,2016-03-09,1.48,-0.67,
4220,2016-03-10,1.50,+ 1.35,
4221,2016-03-11,1.48,-1.33,
4222,2016-03-12,1.48,-1.33,
4223,2016-03-13,1.48,-1.33,
4224,2016-03-14,1.48,0.00,
4225,2016-03-15,1.48,0.00,
4226,2016-03-16,1.48,0.00,
4227,2016-03-17,1.48,0.00,
4228,2016-03-18,1.49,+ 0.68,
4229,2016-03-19,1.49,+ 0.68,
4230,2016-03-20,1.49,+ 0.68,
4231,2016-03-21,1.49,0.00,
4232,2016-03-22,1.49,0.00,
4233,2016-03-23,1.49,0.00,
4234,2016-03-24,1.49,0.00,
4235,2016-03-25,1.49,0.00,
4236,2016-03-26,1.49,0.00,
4237,2016-03-27,1.49,0.00,
4238,2016-03-28,1.49,0.00,
4239,2016-03-29,1.49,0.00,
4240,2016-03-30,1.51,+ 1.34,
4241,2016-03-31,1.53,+ 1.32,
4242,2016-04-01,1.50,-1.96,
4243,2016-04-02,1.50,-1.96,
4244,2016-04-03,1.50,-1.96,
4245,2016-04-04,1.46,-2.67,
4246,2016-04-05,1.49,+ 2.05,
4247,2016-04-06,1.48,-0.67,
4248,2016-04-07,1.48,0.00,
4249,2016-04-08,1.48,0.00,
4250,2016-04-09,1.48,0.00,
4251,2016-04-10,1.48,0.00,
4252,2016-04-11,1.48,0.00,
4253,2016-04-12,1.48,0.00,
4254,2016-04-13,1.48,0.00,
4255,2016-04-14,1.49,+ 0.68,
4256,2016-04-15,1.48,-0.67,
4257,2016-04-16,1.48,-0.67,
4258,2016-04-17,1.48,-0.67,
4259,2016-04-18,1.49,+ 0.68,
4260,2016-04-19,1.48,-0.67,
4261,2016-04-20,1.49,+ 0.68,
4262,2016-04-21,1.48,-0.67,
4263,2016-04-22,1.48,0.00,
4264,2016-04-23,1.48,0.00,
4265,2016-04-24,1.48,0.00,
4266,2016-04-25,1.49,+ 0.68,
4267,2016-04-26,1.49,0.00,
4268,2016-04-27,1.48,-0.67,
4269,2016-04-28,1.48,0.00,
4270,2016-04-29,1.50,+ 1.35,
4271,2016-04-30,1.50,+ 1.35,
4272,2016-05-01,1.50,+ 1.35,
4273,2016-05-02,1.48,-1.33,
4274,2016-05-03,1.48,0.00,
4275,2016-05-04,1.48,0.00,
4276,2016-05-05,1.48,0.00,
4277,2016-05-06,1.48,0.00,
4278,2016-05-07,1.48,0.00,
4279,2016-05-08,1.48,0.00,
4280,2016-05-09,1.48,0.00,
4281,2016-05-10,1.50,+ 1.35,
4282,2016-05-11,1.54,+ 2.67,
4283,2016-05-12,1.49,-3.25,
4284,2016-05-13,1.49,0.00,
4285,2016-05-14,1.49,0.00,
4286,2016-05-15,1.49,0.00,
4287,2016-05-16,1.49,0.00,
4288,2016-05-17,1.49,0.00,
4289,2016-05-18,1.49,0.00,
4290,2016-05-19,1.49,0.00,
4291,2016-05-20,1.49,0.00,
4292,2016-05-21,1.49,0.00,
4293,2016-05-22,1.49,0.00,
4294,2016-05-23,1.49,0.00,
4295,2016-05-24,1.49,0.00,
4296,2016-05-25,1.49,0.00,
4297,2016-05-26,1.49,0.00,
4298,2016-05-27,1.48,-0.67,
4299,2016-05-28,1.48,-0.67,
4300,2016-05-29,1.48,-0.67,
4301,2016-05-30,1.48,0.00,
4302,2016-05-31,1.48,0.00,
4303,2016-06-01,1.48,0.00,
4304,2016-06-02,1.49,+ 0.68,
4305,2016-06-03,1.47,-1.34,
4306,2016-06-04,1.47,-1.34,
4307,2016-06-05,1.47,-1.34,
4308,2016-06-06,1.47,-1.34,
4309,2016-06-07,1.49,+ 1.36,
4310,2016-06-08,1.48,-0.67,
4311,2016-06-09,1.24,-16.22,
4312,2016-06-10,1.24,0.00,
4313,2016-06-11,1.24,0.00,
4314,2016-06-12,1.24,0.00,
4315,2016-06-13,1.24,0.00,
4316,2016-06-14,1.24,0.00,
4317,2016-06-15,1.24,0.00,
4318,2016-06-16,1.24,0.00,
4319,2016-06-17,1.24,0.00,
4320,2016-06-18,1.24,0.00,
4321,2016-06-19,1.24,0.00,
4322,2016-06-20,1.24,0.00,
4323,2016-06-21,1.24,0.00,
4324,2016-06-22,1.24,0.00,
4325,2016-06-23,1.24,0.00,
4326,2016-06-24,1.24,0.00,
4327,2016-06-25,1.24,0.00,
4328,2016-06-26,1.24,0.00,
4329,2016-06-27,1.24,0.00,
4330,2016-06-28,1.22,-1.61,
4331,2016-06-29,1.22,0.00,
4332,2016-06-30,1.23,+ 0.82,
4333,2016-07-01,1.20,-2.44,
4334,2016-07-02,1.20,-2.44,
4335,2016-07-03,1.20,-2.44,
4336,2016-07-04,1.20,0.00,
4337,2016-07-05,1.23,+ 2.50,
4338,2016-07-06,1.23,0.00,
4339,2016-07-07,1.23,0.00,
4340,2016-07-08,1.23,0.00,
4341,2016-07-09,1.23,0.00,
4342,2016-07-10,1.23,0.00,
4343,2016-07-11,1.23,0.00,
4344,2016-07-12,1.23,0.00,
4345,2016-07-13,1.23,0.00,
4346,2016-07-14,1.23,0.00,
4347,2016-07-15,1.23,0.00,
4348,2016-07-16,1.23,0.00,
4349,2016-07-17,1.23,0.00,
4350,2016-07-18,1.23,0.00,
4351,2016-07-19,1.23,0.00,
4352,2016-07-20,1.23,0.00,
4353,2016-07-21,1.23,0.00,
4354,2016-07-22,1.23,0.00,
4355,2016-07-23,1.23,0.00,
4356,2016-07-24,1.23,0.00,
4357,2016-07-25,1.23,0.00,
4358,2016-07-26,1.23,0.00,
4359,2016-07-27,1.21,-1.63,
4360,2016-07-28,1.22,+ 0.83,
4361,2016-07-29,1.24,+ 1.64,
4362,2016-07-30,1.24,+ 1.64,
4363,2016-07-31,1.24,+ 1.64,
4364,2016-08-01,1.23,-0.81,
4365,2016-08-02,1.23,0.00,
4366,2016-08-03,1.23,0.00,
4367,2016-08-04,1.23,0.00,
4368,2016-08-05,1.23,0.00,
4369,2016-08-06,1.23,0.00,
4370,2016-08-07,1.23,0.00,
4371,2016-08-08,1.23,0.00,
4372,2016-08-09,1.23,0.00,
4373,2016-08-10,1.23,0.00,
4374,2016-08-11,1.23,0.00,
4375,2016-08-12,1.23,0.00,
4376,2016-08-13,1.23,0.00,
4377,2016-08-14,1.23,0.00,
4378,2016-08-15,1.23,0.00,
4379,2016-08-16,1.23,0.00,
4380,2016-08-17,1.23,0.00,
4381,2016-08-18,1.23,0.00,
4382,2016-08-19,1.23,0.00,
4383,2016-08-20,1.23,0.00,
4384,2016-08-21,1.23,0.00,
4385,2016-08-22,1.23,0.00,
4386,2016-08-23,1.23,0.00,
4387,2016-08-24,1.24,+ 0.81,
4388,2016-08-25,1.24,0.00,
4389,2016-08-26,1.24,0.00,
4390,2016-08-27,1.24,0.00,
4391,2016-08-28,1.24,0.00,
4392,2016-08-29,1.24,0.00,
4393,2016-08-30,1.24,0.00,
4394,2016-08-31,1.25,+ 0.81,
4395,2016-09-01,1.24,-0.80,
4396,2016-09-02,1.23,-0.81,
4397,2016-09-03,1.23,-0.81,
4398,2016-09-04,1.23,-0.81,
4399,2016-09-05,1.22,-0.81,
4400,2016-09-06,1.24,+ 1.64,
4401,2016-09-07,1.23,-0.81,
4402,2016-09-08,1.25,+ 1.63,
4403,2016-09-09,1.25,0.00,
4404,2016-09-10,1.25,0.00,
4405,2016-09-11,1.25,0.00,
4406,2016-09-12,1.24,-0.80,
4407,2016-09-13,1.24,0.00,
4408,2016-09-14,1.24,0.00,
4409,2016-09-15,1.24,0.00,
4410,2016-09-16,1.24,0.00,
4411,2016-09-17,1.24,0.00,
4412,2016-09-18,1.24,0.00,
4413,2016-09-19,1.24,0.00,
4414,2016-09-20,1.24,0.00,
4415,2016-09-21,1.24,0.00,
4416,2016-09-22,1.24,0.00,
4417,2016-09-23,1.24,0.00,
4418,2016-09-24,1.24,0.00,
4419,2016-09-25,1.24,0.00,
4420,2016-09-26,1.24,0.00,
4421,2016-09-27,1.24,0.00,
4422,2016-09-28,1.25,+ 0.81,
4423,2016-09-29,1.25,0.00,
4424,2016-09-30,1.26,+ 0.80,
4425,2016-10-01,1.26,+ 0.80,
4426,2016-10-02,1.26,+ 0.80,
4427,2016-10-03,1.26,+ 0.80,
4428,2016-10-04,1.25,-0.79,
4429,2016-10-05,1.24,-0.80,
4430,2016-10-06,1.24,0.00,
4431,2016-10-07,1.23,-0.81,
4432,2016-10-08,1.23,-0.81,
4433,2016-10-09,1.23,-0.81,
4434,2016-10-10,1.23,0.00,
4435,2016-10-11,1.24,+ 0.81,
4436,2016-10-12,1.24,0.00,
4437,2016-10-13,1.23,-0.81,
4438,2016-10-14,1.24,+ 0.81,
4439,2016-10-15,1.24,+ 0.81,
4440,2016-10-16,1.24,+ 0.81,
4441,2016-10-17,1.24,0.00,
4442,2016-10-18,1.23,-0.81,
4443,2016-10-19,1.23,0.00,
4444,2016-10-20,1.23,0.00,
4445,2016-10-21,1.24,+ 0.81,
4446,2016-10-22,1.24,+ 0.81,
4447,2016-10-23,1.24,+ 0.81,
4448,2016-10-24,1.24,0.00,
4449,2016-10-25,1.23,-0.81,
4450,2016-10-26,1.23,0.00,
4451,2016-10-27,1.23,0.00,
4452,2016-10-28,1.18,-4.07,
4453,2016-10-29,1.18,-4.07,
4454,2016-10-30,1.18,-4.07,
4455,2016-10-31,1.24,+ 5.08,
4456,2016-11-01,1.22,-1.61,
4457,2016-11-02,1.22,0.00,
4458,2016-11-03,1.22,0.00,
4459,2016-11-04,1.24,+ 1.64,
4460,2016-11-05,1.24,+ 1.64,
4461,2016-11-06,1.24,+ 1.64,
4462,2016-11-07,1.24,0.00,
4463,2016-11-08,1.24,0.00,
4464,2016-11-09,1.24,0.00,
4465,2016-11-10,1.23,-0.81,
4466,2016-11-11,1.23,0.00,
4467,2016-11-12,1.23,0.00,
4468,2016-11-13,1.23,0.00,
4469,2016-11-14,1.24,+ 0.81,
4470,2016-11-15,1.24,0.00,
4471,2016-11-16,1.24,0.00,
4472,2016-11-17,1.24,0.00,
4473,2016-11-18,1.23,-0.81,
4474,2016-11-19,1.23,-0.81,
4475,2016-11-20,1.23,-0.81,
4476,2016-11-21,1.19,-3.25,
4477,2016-11-22,1.23,+ 3.36,
4478,2016-11-23,1.23,0.00,
4479,2016-11-24,1.23,0.00,
4480,2016-11-25,1.22,-0.81,
4481,2016-11-26,1.22,-0.81,
4482,2016-11-27,1.22,-0.81,
4483,2016-11-28,1.19,-2.46,
4484,2016-11-29,1.20,+ 0.84,
4485,2016-11-30,1.23,+ 2.50,
4486,2016-12-01,1.21,-1.63,
4487,2016-12-02,1.16,-4.13,
4488,2016-12-03,1.16,-4.13,
4489,2016-12-04,1.16,-4.13,
4490,2016-12-05,1.20,+ 3.45,
4491,2016-12-06,1.23,+ 2.50,
4492,2016-12-07,1.23,0.00,
4493,2016-12-08,1.23,0.00,
4494,2016-12-09,1.23,0.00,
4495,2016-12-10,1.23,0.00,
4496,2016-12-11,1.23,0.00,
4497,2016-12-12,1.23,0.00,
4498,2016-12-13,1.22,-0.81,
4499,2016-12-14,1.22,0.00,
4500,2016-12-15,1.22,0.00,
4501,2016-12-16,1.20,-1.64,
4502,2016-12-17,1.20,-1.64,
4503,2016-12-18,1.20,-1.64,
4504,2016-12-19,1.23,+ 2.50,
4505,2016-12-20,1.20,-2.44,
4506,2016-12-21,1.22,+ 1.67,
4507,2016-12-22,1.23,+ 0.82,
4508,2016-12-23,1.24,+ 0.81,
4509,2016-12-24,1.24,+ 0.81,
4510,2016-12-25,1.24,+ 0.81,
4511,2016-12-26,1.24,0.00,
4512,2016-12-27,1.24,0.00,
4513,2016-12-28,1.23,-0.81,
4514,2016-12-29,1.24,+ 0.81,
4515,2016-12-30,1.27,+ 2.42,
4516,2016-12-31,1.27,+ 2.42,
4517,2017-01-01,1.27,+ 2.42,
4518,2017-01-02,1.26,-0.79,
4519,2017-01-03,1.24,-1.59,
4520,2017-01-04,1.24,0.00,
4521,2017-01-05,1.24,0.00,
4522,2017-01-06,1.24,0.00,
4523,2017-01-07,1.24,0.00,
4524,2017-01-08,1.24,0.00,
4525,2017-01-09,1.24,0.00,
4526,2017-01-10,1.25,+ 0.81,
4527,2017-01-11,1.24,-0.80,
4528,2017-01-12,1.23,-0.81,
4529,2017-01-13,1.24,+ 0.81,
4530,2017-01-14,1.24,+ 0.81,
4531,2017-01-15,1.24,+ 0.81,
4532,2017-01-16,1.24,0.00,
4533,2017-01-17,1.23,-0.81,
4534,2017-01-18,1.23,0.00,
4535,2017-01-19,1.24,+ 0.81,
4536,2017-01-20,1.24,0.00,
4537,2017-01-21,1.24,0.00,
4538,2017-01-22,1.24,0.00,
4539,2017-01-23,1.24,0.00,
4540,2017-01-24,1.25,+ 0.81,
4541,2017-01-25,1.25,0.00,
4542,2017-01-26,1.26,+ 0.80,
4543,2017-01-27,1.26,+ 0.80,
4544,2017-01-28,1.26,+ 0.80,
4545,2017-01-29,1.26,+ 0.80,
4546,2017-01-30,1.26,+ 0.80,
4547,2017-01-31,1.25,-0.79,
4548,2017-02-01,1.23,-1.60,
4549,2017-02-02,1.23,0.00,
4550,2017-02-03,1.23,0.00,
4551,2017-02-04,1.23,0.00,
4552,2017-02-05,1.23,0.00,
4553,2017-02-06,1.22,-0.81,
4554,2017-02-07,1.21,-0.82,
4555,2017-02-08,1.22,+ 0.83,
4556,2017-02-09,1.23,+ 0.82,
4557,2017-02-10,1.23,0.00,
4558,2017-02-11,1.23,0.00,
4559,2017-02-12,1.23,0.00,
4560,2017-02-13,1.23,0.00,
4561,2017-02-14,1.23,0.00,
4562,2017-02-15,1.23,0.00,
4563,2017-02-16,1.22,-0.81,
4564,2017-02-17,1.23,+ 0.82,
4565,2017-02-18,1.23,+ 0.82,
4566,2017-02-19,1.23,+ 0.82,
4567,2017-02-20,1.23,0.00,
4568,2017-02-21,1.23,0.00,
4569,2017-02-22,1.24,+ 0.81,
4570,2017-02-23,1.24,0.00,
4571,2017-02-24,1.24,0.00,
4572,2017-02-25,1.24,0.00,
4573,2017-02-26,1.24,0.00,
4574,2017-02-27,1.24,0.00,
4575,2017-02-28,1.26,+ 1.61,
4576,2017-03-01,1.26,+ 1.61,
4577,2017-03-02,1.24,-1.59,
4578,2017-03-03,1.23,-0.81,
4579,2017-03-04,1.23,-0.81,
4580,2017-03-05,1.23,-0.81,
4581,2017-03-06,1.20,-2.44,
4582,2017-03-07,1.18,-1.67,
4583,2017-03-08,1.23,+ 4.24,
4584,2017-03-09,1.24,+ 0.81,
4585,2017-03-10,1.24,0.00,
4586,2017-03-11,1.24,0.00,
4587,2017-03-12,1.24,0.00,
4588,2017-03-13,1.23,-0.81,
4589,2017-03-14,1.23,0.00,
4590,2017-03-15,1.23,0.00,
4591,2017-03-16,1.22,-0.81,
4592,2017-03-17,1.20,-1.64,
4593,2017-03-18,1.20,-1.64,
4594,2017-03-19,1.20,-1.64,
4595,2017-03-20,1.22,+ 1.67,
4596,2017-03-21,1.22,0.00,
4597,2017-03-22,1.22,0.00,
4598,2017-03-23,1.23,+ 0.82,
4599,2017-03-24,1.22,-0.81,
4600,2017-03-25,1.22,-0.81,
4601,2017-03-26,1.22,-0.81,
4602,2017-03-27,1.23,+ 0.82,
4603,2017-03-28,1.22,-0.81,
4604,2017-03-29,1.24,+ 1.64,
4605,2017-03-30,1.25,+ 0.81,
4606,2017-03-31,1.27,+ 1.60,
4607,2017-04-01,1.27,+ 1.60,
4608,2017-04-02,1.27,+ 1.60,
4609,2017-04-03,1.25,-1.57,
4610,2017-04-04,1.23,-1.60,
4611,2017-04-05,1.23,0.00,
4612,2017-04-06,1.23,0.00,
4613,2017-04-07,1.23,0.00,
4614,2017-04-08,1.23,0.00,
4615,2017-04-09,1.23,0.00,
4616,2017-04-10,1.23,0.00,
4617,2017-04-11,1.23,0.00,
4618,2017-04-12,1.23,0.00,
4619,2017-04-13,1.23,0.00,
4620,2017-04-14,1.23,0.00,
4621,2017-04-15,1.23,0.00,
4622,2017-04-16,1.23,0.00,
4623,2017-04-17,1.23,0.00,
4624,2017-04-18,1.23,0.00,
4625,2017-04-19,1.23,0.00,
4626,2017-04-20,1.24,+ 0.81,
4627,2017-04-21,1.24,0.00,
4628,2017-04-22,1.24,0.00,
4629,2017-04-23,1.24,0.00,
4630,2017-04-24,1.24,0.00,
4631,2017-04-25,1.23,-0.81,
4632,2017-04-26,1.22,-0.81,
4633,2017-04-27,1.17,-4.10,
4634,2017-04-28,1.21,+ 3.42,
4635,2017-04-29,1.21,+ 3.42,
4636,2017-04-30,1.21,+ 3.42,
4637,2017-05-01,1.21,+ 3.42,
4638,2017-05-02,1.22,+ 0.83,
4639,2017-05-03,1.22,+ 0.83,
4640,2017-05-04,1.22,0.00,
4641,2017-05-05,1.22,0.00,
4642,2017-05-06,1.22,0.00,
4643,2017-05-07,1.22,0.00,
4644,2017-05-08,1.23,+ 0.82,
4645,2017-05-09,1.23,+ 0.82,
4646,2017-05-10,1.23,0.00,
4647,2017-05-11,1.23,0.00,
4648,2017-05-12,1.23,0.00,
4649,2017-05-13,1.23,0.00,
4650,2017-05-14,1.23,0.00,
4651,2017-05-15,1.23,0.00,
4652,2017-05-16,1.23,0.00,
4653,2017-05-17,1.23,0.00,
4654,2017-05-18,1.23,0.00,
4655,2017-05-19,1.23,0.00,
4656,2017-05-20,1.23,0.00,
4657,2017-05-21,1.23,0.00,
4658,2017-05-22,1.23,0.00,
4659,2017-05-23,1.23,0.00,
4660,2017-05-24,1.23,0.00,
4661,2017-05-25,1.22,-0.81,
4662,2017-05-26,1.23,+ 0.82,
4663,2017-05-27,1.23,+ 0.82,
4664,2017-05-28,1.23,+ 0.82,
4665,2017-05-29,1.23,0.00,
4666,2017-05-30,1.24,+ 0.81,
4667,2017-05-31,1.26,+ 1.61,
4668,2017-06-01,1.25,-0.79,
4669,2017-06-02,1.22,-2.40,
4670,2017-06-03,1.22,-2.40,
4671,2017-06-04,1.22,-2.40,
4672,2017-06-05,1.24,+ 1.64,
4673,2017-06-06,1.24,+ 1.64,
4674,2017-06-07,1.23,-0.81,
4675,2017-06-08,1.24,+ 0.81,
4676,2017-06-09,1.23,-0.81,
4677,2017-06-10,1.23,-0.81,
4678,2017-06-11,1.23,-0.81,
4679,2017-06-12,1.23,0.00,
4680,2017-06-13,1.23,0.00,
4681,2017-06-14,1.23,0.00,
4682,2017-06-15,1.23,0.00,
4683,2017-06-16,1.23,0.00,
4684,2017-06-17,1.23,0.00,
4685,2017-06-18,1.23,0.00,
4686,2017-06-19,1.23,0.00,
4687,2017-06-20,1.23,0.00,
4688,2017-06-21,1.23,0.00,
4689,2017-06-22,1.23,0.00,
4690,2017-06-23,1.24,+ 0.81,
4691,2017-06-24,1.24,+ 0.81,
4692,2017-06-25,1.24,+ 0.81,
4693,2017-06-26,1.25,+ 0.81,
4694,2017-06-27,1.25,0.00,
4695,2017-06-28,1.25,0.00,
4696,2017-06-29,1.27,+ 1.60,
4697,2017-06-30,1.29,+ 1.57,
4698,2017-07-01,1.29,+ 1.57,
4699,2017-07-02,1.29,+ 1.57,
4700,2017-07-03,1.26,-2.33,
4701,2017-07-04,1.23,-2.38,
4702,2017-07-05,1.22,-0.81,
4703,2017-07-06,1.23,+ 0.82,
4704,2017-07-07,1.24,+ 0.81,
4705,2017-07-08,1.24,+ 0.81,
4706,2017-07-09,1.24,+ 0.81,
4707,2017-07-10,1.24,0.00,
4708,2017-07-11,1.24,0.00,
4709,2017-07-12,1.24,0.00,
4710,2017-07-13,1.24,0.00,
4711,2017-07-14,1.24,0.00,
4712,2017-07-15,1.24,0.00,
4713,2017-07-16,1.24,0.00,
4714,2017-07-17,1.23,-0.81,
4715,2017-07-18,1.23,0.00,
4716,2017-07-19,1.23,0.00,
4717,2017-07-20,1.23,0.00,
4718,2017-07-21,1.24,+ 0.81,
4719,2017-07-22,1.24,+ 0.81,
4720,2017-07-23,1.24,+ 0.81,
4721,2017-07-24,1.24,0.00,
4722,2017-07-25,1.24,0.00,
4723,2017-07-26,1.24,0.00,
4724,2017-07-27,1.24,0.00,
4725,2017-07-28,1.23,-0.81,
4726,2017-07-29,1.23,-0.81,
4727,2017-07-30,1.23,-0.81,
4728,2017-07-31,1.24,+ 0.81,
4729,2017-08-01,1.23,-0.81,
4730,2017-08-02,1.21,-1.63,
4731,2017-08-03,1.22,+ 0.83,
4732,2017-08-04,1.22,0.00,
4733,2017-08-05,1.22,0.00,
4734,2017-08-06,1.22,0.00,
4735,2017-08-07,1.20,-1.64,
4736,2017-08-08,1.18,-1.67,
4737,2017-08-09,1.23,+ 4.24,
4738,2017-08-10,1.23,0.00,
4739,2017-08-11,1.23,0.00,
4740,2017-08-12,1.23,0.00,
4741,2017-08-13,1.23,0.00,
4742,2017-08-14,1.21,-1.63,
4743,2017-08-15,1.21,-1.63,
4744,2017-08-16,1.21,0.00,
4745,2017-08-17,1.22,+ 0.83,
4746,2017-08-18,1.23,+ 0.82,
4747,2017-08-19,1.23,+ 0.82,
4748,2017-08-20,1.23,+ 0.82,
4749,2017-08-21,1.23,0.00,
4750,2017-08-22,1.23,0.00,
4751,2017-08-23,1.23,0.00,
4752,2017-08-24,1.24,+ 0.81,
4753,2017-08-25,1.24,0.00,
4754,2017-08-26,1.24,0.00,
4755,2017-08-27,1.24,0.00,
4756,2017-08-28,1.25,+ 0.81,
4757,2017-08-29,1.25,0.00,
4758,2017-08-30,1.25,0.00,
4759,2017-08-31,1.27,+ 1.60,
4760,2017-09-01,1.26,-0.79,
4761,2017-09-02,1.26,-0.79,
4762,2017-09-03,1.26,-0.79,
4763,2017-09-04,1.25,-0.79,
4764,2017-09-05,1.24,-0.80,
4765,2017-09-06,1.24,0.00,
4766,2017-09-07,1.25,+ 0.81,
4767,2017-09-08,1.25,0.00,
4768,2017-09-09,1.25,0.00,
4769,2017-09-10,1.25,0.00,
4770,2017-09-11,1.25,0.00,
4771,2017-09-12,1.26,+ 0.80,
4772,2017-09-13,1.26,0.00,
4773,2017-09-14,1.26,0.00,
4774,2017-09-15,1.25,-0.79,
4775,2017-09-16,1.25,-0.79,
4776,2017-09-17,1.25,-0.79,
4777,2017-09-18,1.25,0.00,
4778,2017-09-19,1.24,-0.80,
4779,2017-09-20,1.25,+ 0.81,
4780,2017-09-21,1.25,0.00,
4781,2017-09-22,1.25,0.00,
4782,2017-09-23,1.25,0.00,
4783,2017-09-24,1.25,0.00,
4784,2017-09-25,1.26,+ 0.80,
4785,2017-09-26,1.25,-0.79,
4786,2017-09-27,1.26,+ 0.80,
4787,2017-09-28,1.26,0.00,
4788,2017-09-29,1.27,+ 0.79,
4789,2017-09-30,1.27,+ 0.79,
4790,2017-10-01,1.27,+ 0.79,
4791,2017-10-02,1.27,+ 0.79,
4792,2017-10-03,1.27,+ 0.79,
4793,2017-10-04,1.27,+ 0.79,
4794,2017-10-05,1.27,+ 0.79,
4795,2017-10-06,1.27,+ 0.79,
4796,2017-10-07,1.27,+ 0.79,
4797,2017-10-08,1.27,+ 0.79,
4798,2017-10-09,1.27,+ 0.79,
4799,2017-10-10,1.26,-0.79,
4800,2017-10-11,1.24,-1.59,
4801,2017-10-12,1.25,+ 0.81,
4802,2017-10-13,1.25,0.00,
4803,2017-10-14,1.25,0.00,
4804,2017-10-15,1.25,0.00,
4805,2017-10-16,1.25,0.00,
4806,2017-10-17,1.24,-0.80,
4807,2017-10-18,1.24,0.00,
4808,2017-10-19,1.24,0.00,
4809,2017-10-20,1.24,0.00,
4810,2017-10-21,1.24,0.00,
4811,2017-10-22,1.24,0.00,
4812,2017-10-23,1.24,0.00,
4813,2017-10-24,1.24,0.00,
4814,2017-10-25,1.24,0.00,
4815,2017-10-26,1.25,+ 0.81,
4816,2017-10-27,1.24,-0.80,
4817,2017-10-28,1.24,-0.80,
4818,2017-10-29,1.24,-0.80,
4819,2017-10-30,1.23,-0.81,
4820,2017-10-31,1.26,+ 2.44,
4821,2017-11-01,1.24,-1.59,
4822,2017-11-02,1.24,0.00,
4823,2017-11-03,1.24,0.00,
4824,2017-11-04,1.24,0.00,
4825,2017-11-05,1.24,0.00,
4826,2017-11-06,1.23,-0.81,
4827,2017-11-07,1.25,+ 1.63,
4828,2017-11-08,1.23,-1.60,
4829,2017-11-09,1.24,+ 0.81,
4830,2017-11-10,1.24,0.00,
4831,2017-11-11,1.24,0.00,
4832,2017-11-12,1.24,0.00,
4833,2017-11-13,1.25,+ 0.81,
4834,2017-11-14,1.24,-0.80,
4835,2017-11-15,1.24,0.00,
4836,2017-11-16,1.24,0.00,
4837,2017-11-17,1.24,0.00,
4838,2017-11-18,1.24,0.00,
4839,2017-11-19,1.24,0.00,
4840,2017-11-20,1.25,+ 0.81,
4841,2017-11-21,1.25,0.00,
4842,2017-11-22,1.24,-0.80,
4843,2017-11-23,1.25,+ 0.81,
4844,2017-11-24,1.25,0.00,
4845,2017-11-25,1.25,0.00,
4846,2017-11-26,1.25,0.00,
4847,2017-11-27,1.26,+ 0.80,
4848,2017-11-28,1.26,0.00,
4849,2017-11-29,1.26,0.00,
4850,2017-11-30,1.53,+ 21.43,
4851,2017-12-01,1.48,-3.27,
4852,2017-12-02,1.48,-3.27,
4853,2017-12-03,1.48,-3.27,
4854,2017-12-04,1.48,0.00,
4855,2017-12-05,1.47,-0.68,
4856,2017-12-06,1.48,+ 0.68,
4857,2017-12-07,1.49,+ 0.68,
4858,2017-12-08,1.52,+ 2.01,
4859,2017-12-09,1.52,+ 2.01,
4860,2017-12-10,1.52,+ 2.01,
4861,2017-12-11,1.52,0.00,
4862,2017-12-12,1.51,-0.66,
4863,2017-12-13,1.50,-0.66,
4864,2017-12-14,1.50,0.00,
4865,2017-12-15,1.51,+ 0.67,
4866,2017-12-16,1.51,+ 0.67,
4867,2017-12-17,1.51,+ 0.67,
4868,2017-12-18,1.50,-0.66,
4869,2017-12-19,1.50,0.00,
4870,2017-12-20,1.51,+ 0.67,
4871,2017-12-21,1.53,+ 1.32,
4872,2017-12-22,1.51,-1.31,
4873,2017-12-23,1.51,-1.31,
4874,2017-12-24,1.51,-1.31,
4875,2017-12-25,1.51,-1.31,
4876,2017-12-26,1.52,+ 0.66,
4877,2017-12-27,1.51,-0.66,
4878,2017-12-28,1.55,+ 2.65,
4879,2017-12-29,1.58,+ 1.94,
4880,2017-12-30,1.58,+ 1.94,
4881,2017-12-31,1.58,+ 1.94,
4882,2018-01-01,1.58,+ 1.94,
4883,2018-01-02,1.52,-3.80,
4884,2018-01-03,1.50,-1.32,
4885,2018-01-04,1.48,-1.33,
4886,2018-01-05,1.47,-0.68,
4887,2018-01-06,1.47,-0.68,
4888,2018-01-07,1.47,-0.68,
4889,2018-01-08,1.46,-0.68,
4890,2018-01-09,1.49,+ 2.05,
4891,2018-01-10,1.51,+ 1.34,
4892,2018-01-11,1.50,-0.66,
4893,2018-01-12,1.50,0.00,
4894,2018-01-13,1.50,0.00,
4895,2018-01-14,1.50,0.00,
4896,2018-01-15,1.50,0.00,
4897,2018-01-16,1.50,0.00,
4898,2018-01-17,1.49,-0.67,
4899,2018-01-18,1.49,0.00,
4900,2018-01-19,1.49,0.00,
4901,2018-01-20,1.49,0.00,
4902,2018-01-21,1.49,0.00,
4903,2018-01-22,1.49,0.00,
4904,2018-01-23,1.49,0.00,
4905,2018-01-24,1.49,0.00,
4906,2018-01-25,1.49,0.00,
4907,2018-01-26,1.49,0.00,
4908,2018-01-27,1.49,0.00,
4909,2018-01-28,1.49,0.00,
4910,2018-01-29,1.49,0.00,
4911,2018-01-30,1.49,0.00,
4912,2018-01-31,1.54,+ 3.36,
4913,2018-02-01,1.50,-2.60,
4914,2018-02-02,1.46,-2.67,
4915,2018-02-03,1.46,-2.67,
4916,2018-02-04,1.46,-2.67,
